business_id,date,code,description
31012,3/8/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31012,3/8/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
31012,3/8/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31012,3/8/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31012,3/8/16,23,"Standard not met. Plumbing: Installed, maintained"
31012,3/8/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31012,3/28/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
31012,3/28/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31012,3/28/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
96866,7/31/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
89752,8/11/15,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
89752,8/11/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
89752,8/11/15,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
89752,2/24/16,33,"Standard not met. Other Operations: Toxic Items properly stored, labeled, used"
62113,12/10/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
62113,6/15/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
62113,6/15/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
81390,10/20/15,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
81390,10/20/15,6,Standard not met. Food Protection: Potentially hazardous food properly thawed
81390,10/20/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
81390,4/15/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
81390,4/15/16,23,"Standard not met. Plumbing: Installed, maintained"
72708,11/10/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
76396,11/12/15,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
76396,11/12/15,29,Standard not met. Outer Openings: Outer openings protected
76396,11/12/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
76396,6/23/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
86708,10/7/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
86708,10/7/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
86708,10/7/15,23,"Standard not met. Plumbing: Installed, maintained"
86708,4/14/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
86708,4/14/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
86708,4/14/16,16,"Standard not met. Food Equipment & Utensils: Dishwashing facilities designed, constructed, maintained, installed, located, operated. Accurate therm., chem. test kits, gauge"
86708,4/14/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
87760,3/16/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
35860,2/25/16,2,"Standard not met. Food Sources: Container, properly labeled"
35860,2/25/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
35860,2/25/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
83768,1/14/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
83768,1/14/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
83768,1/14/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
90818,12/10/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
90818,12/10/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
90818,5/16/16,11,"Standard not met. Personnel: Hands washed and clean, hygienic practices preventing contamination from hands"
90818,5/16/16,20,"Standard not met. Food Equipment & Utensils: Storage, handling of clean equipment/utensils/single service articles"
60888,11/20/15,2,"Standard not met. Food Sources: Container, properly labeled"
60888,6/28/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31073,1/7/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
31070,1/7/16,8,"Standard not met. Food Protection: Food Protection - storage, prep, display, service, transp."
30942,1/12/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
30942,1/12/16,34,"Standard not met. Other Operations: Premises main, free of litter, misc. articles, cleaning/maint. equip. properly stored. Authorized personnel rooms clean, lockers provided, located, used."
47556,5/4/16,1,"Standard not met. Food Sources: Source, Records, Condition, Spoilage, Adulterated"
75019,6/6/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
43388,11/17/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
43388,11/17/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
43388,11/17/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
43388,4/13/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
43388,4/13/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
35843,10/12/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
35843,10/12/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
35843,10/12/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
35843,5/3/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
35843,5/3/16,9,Standard not met. Food Protection: Handling of food (ice) minimized. Dispensing utensils properly stored during use.
35843,5/3/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
35843,5/3/16,13,Standard not met. Personnel: Supervision: Person in charge present and demonstrates knowledge of food safety principles
35843,5/3/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
35843,5/3/16,18,"Standard not met. Food Equipment & Utensils: Wiping cloths clean, use restricted"
35843,5/3/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
35843,5/3/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
35843,5/3/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
35843,5/3/16,32,"Standard not met. Lighting: Lighting provided as required, fixtures shielded"
35843,5/17/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
35843,5/17/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
35843,5/17/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
35843,5/17/16,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31104,11/23/15,5,Standard not met. Food Protection: Thermometers provided and conspicuous
31104,11/23/15,12,"Standard not met. Personnel: Clean clothes, hair restraints"
31104,11/23/15,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31104,11/23/15,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
31104,11/23/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
31104,5/10/16,15,"Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces designed, constructed, maintained, installed"
31104,5/10/16,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
32207,4/25/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
32207,4/25/16,27,"Standard not met. Garbage Disposal: Containers or receptacles, covered, adequate number, insect/rodent proof, frequency, clean. Outside storage area enclosures properly constructed, clean, controlled incineration."
32207,4/25/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
46590,8/5/15,19,Standard not met. Food Equipment & Utensils: Food/Non-food contact surfaces of equip/utensils clean
46590,1/12/16,5,Standard not met. Food Protection: Thermometers provided and conspicuous
46590,1/12/16,12,"Standard not met. Personnel: Clean clothes, hair restraints"
46590,1/12/16,30,"Standard not met. Floors, Walls, Ceilings & Ventilation: Floors constructed, drained, clean, good repair, covering installation, easily cleanable"
50583,10/12/15,31,"Standard not met. Floors, Walls, Ceilings & Ventilation: Walls, ceiling, attached equipment constructed, good repair, clean surfaces, easily cleanable. Rooms and equipment vented as required."
